ReservationID,ShowID,ReservationDate,CustomerID,CombinedID
593,20,1/9/2019 6:17:11 PM,1476,res-593_showID-20
3483,18,1/8/2019 12:42:15 AM,157,res-3483_showID-18
606,13,2/5/2019 2:16:39 AM,531,res-606_showID-13
763,25,3/11/2019 5:34:35 PM,522,res-763_showID-25
1488,8,1/27/2019 5:24:04 AM,1025,res-1488_showID-8
685,17,1/24/2019 10:11:02 AM,1058,res-685_showID-17
3538,16,1/26/2019 3:18:45 PM,596,res-3538_showID-16
2715,24,2/12/2019 4:29:48 PM,550,res-2715_showID-24
670,7,2/1/2019 4:24:31 AM,1876,res-670_showID-7
1751,9,3/19/2019 10:09:34 PM,994,res-1751_showID-9
1843,21,2/25/2019 12:37:24 AM,1416,res-1843_showID-21
3313,29,2/3/2019 12:43:36 AM,1092,res-3313_showID-29
1574,7,1/16/2019 4:27:16 AM,166,res-1574_showID-7
2343,25,3/4/2019 11:40:08 AM,1004,res-2343_showID-25
1530,1,3/13/2019 11:15:44 AM,145,res-1530_showID-1
687,27,2/14/2019 9:25:28 PM,40,res-687_showID-27
3267,19,1/4/2019 12:17:33 PM,21,res-3267_showID-19
1055,27,3/5/2019 6:02:28 PM,733,res-1055_showID-27
2929,13,3/8/2019 9:51:20 AM,1664,res-2929_showID-13
3490,20,1/21/2019 2:29:17 AM,559,res-3490_showID-20
2344,18,1/4/2019 4:30:18 PM,133,res-2344_showID-18
1751,27,3/19/2019 10:09:34 PM,1030,res-1751_showID-27
169,14,1/22/2019 6:07:05 AM,1254,res-169_showID-14
2927,5,1/9/2019 8:51:33 AM,1573,res-2927_showID-5
2734,9,1/25/2019 10:45:15 PM,1356,res-2734_showID-9
93,9,1/31/2019 2:23:14 AM,182,res-93_showID-9
1968,20,2/13/2019 9:24:22 PM,721,res-1968_showID-20
1241,7,1/14/2019 10:06:28 AM,1037,res-1241_showID-7
1427,23,2/23/2019 2:08:45 PM,638,res-1427_showID-23
1373,29,2/4/2019 5:34:03 AM,18,res-1373_showID-29
2911,18,1/30/2019 3:16:22 PM,1021,res-2911_showID-18
1350,30,1/23/2019 11:42:42 AM,81,res-1350_showID-30
1411,2,2/22/2019 8:11:26 PM,556,res-1411_showID-2
2184,29,2/21/2019 1:31:49 PM,770,res-2184_showID-29
38,21,1/1/2019 6:33:00 PM,584,res-38_showID-21
250,17,1/7/2019 11:40:43 AM,544,res-250_showID-17
3432,16,3/30/2019 5:56:48 PM,1962,res-3432_showID-16
1255,29,1/4/2019 10:48:59 AM,600,res-1255_showID-29
3130,9,1/18/2019 8:34:13 AM,1845,res-3130_showID-9
1218,5,1/8/2019 12:03:20 PM,789,res-1218_showID-5
3089,1,2/22/2019 8:15:35 PM,1000,res-3089_showID-1
2484,2,2/9/2019 7:48:08 PM,1941,res-2484_showID-2
2434,29,3/5/2019 3:29:34 PM,1993,res-2434_showID-29
3104,30,3/21/2019 5:55:36 AM,1850,res-3104_showID-30
2397,27,1/14/2019 6:38:09 AM,1009,res-2397_showID-27
2583,29,1/13/2019 10:53:46 AM,1899,res-2583_showID-29
3237,14,1/27/2019 4:11:14 PM,807,res-3237_showID-14
3415,30,3/22/2019 6:56:11 AM,565,res-3415_showID-30
1122,15,1/18/2019 10:31:28 AM,1231,res-1122_showID-15
3314,14,1/13/2019 3:07:17 PM,98,res-3314_showID-14
1316,16,2/7/2019 1:47:01 PM,1441,res-1316_showID-16
3481,26,1/23/2019 9:57:38 AM,1547,res-3481_showID-26
2674,22,1/9/2019 1:34:06 PM,120,res-2674_showID-22
850,27,2/3/2019 1:37:36 PM,72,res-850_showID-27
3158,26,1/1/2019 8:56:00 AM,1220,res-3158_showID-26
642,21,3/9/2019 3:09:18 PM,1145,res-642_showID-21
950,25,3/5/2019 6:37:02 PM,1159,res-950_showID-25
1438,1,3/26/2019 10:30:34 PM,849,res-1438_showID-1
396,23,3/4/2019 7:59:49 PM,1061,res-396_showID-23
2073,29,2/24/2019 7:21:17 PM,753,res-2073_showID-29
116,27,2/6/2019 8:37:08 PM,322,res-116_showID-27
1889,15,3/8/2019 2:35:15 PM,1080,res-1889_showID-15
1026,5,1/23/2019 7:12:10 AM,1013,res-1026_showID-5
3369,3,3/3/2019 1:41:04 AM,1311,res-3369_showID-3
752,14,1/18/2019 6:23:35 AM,1849,res-752_showID-14
548,5,3/22/2019 1:53:01 PM,53,res-548_showID-5
827,13,2/4/2019 10:39:08 PM,1080,res-827_showID-13
1344,26,2/17/2019 10:14:32 PM,97,res-1344_showID-26
3234,30,1/3/2019 4:49:10 PM,272,res-3234_showID-30
3414,5,3/16/2019 8:21:30 AM,1165,res-3414_showID-5
1772,8,1/24/2019 9:24:44 PM,330,res-1772_showID-8
2069,26,1/1/2019 1:03:22 PM,14,res-2069_showID-26
1399,11,1/16/2019 10:09:22 PM,615,res-1399_showID-11
3150,26,2/18/2019 4:52:18 AM,257,res-3150_showID-26
341,2,3/1/2019 2:07:04 PM,1492,res-341_showID-2
759,30,1/4/2019 2:28:18 PM,1928,res-759_showID-30
3543,9,1/2/2019 8:15:41 PM,1057,res-3543_showID-9
3480,14,2/19/2019 3:02:11 AM,1917,res-3480_showID-14
1863,20,2/13/2019 10:01:58 PM,1310,res-1863_showID-20
1978,25,2/14/2019 3:49:19 PM,500,res-1978_showID-25
389,27,1/7/2019 7:47:00 PM,974,res-389_showID-27
1563,8,3/22/2019 3:00:50 PM,1904,res-1563_showID-8
2100,25,3/20/2019 1:45:55 AM,21,res-2100_showID-25
339,18,3/11/2019 8:10:19 PM,657,res-339_showID-18
1560,9,1/14/2019 8:20:36 AM,1209,res-1560_showID-9
1535,22,1/28/2019 7:27:40 PM,380,res-1535_showID-22
1373,15,2/4/2019 5:34:03 AM,1710,res-1373_showID-15
425,24,1/14/2019 12:01:34 PM,178,res-425_showID-24
2589,24,2/19/2019 4:08:53 AM,735,res-2589_showID-24
2526,4,1/24/2019 4:28:21 AM,1119,res-2526_showID-4
3490,28,1/21/2019 2:29:17 AM,1623,res-3490_showID-28
2902,22,3/3/2019 3:44:42 PM,111,res-2902_showID-22
2520,28,1/26/2019 5:52:14 PM,1132,res-2520_showID-28
340,14,1/16/2019 8:13:09 PM,1782,res-340_showID-14
1125,1,2/22/2019 12:12:07 PM,1201,res-1125_showID-1
2358,22,3/28/2019 10:53:33 PM,1788,res-2358_showID-22
1159,5,2/27/2019 1:36:37 AM,416,res-1159_showID-5
1616,14,3/30/2019 1:03:55 PM,77,res-1616_showID-14
1389,19,1/12/2019 6:42:45 PM,760,res-1389_showID-19
2834,23,2/15/2019 5:50:51 PM,544,res-2834_showID-23
887,28,3/5/2019 6:00:26 PM,486,res-887_showID-28
3378,25,1/21/2019 5:47:58 AM,297,res-3378_showID-25
300,23,1/7/2019 5:45:44 AM,1459,res-300_showID-23
2036,9,3/28/2019 1:46:41 PM,223,res-2036_showID-9
2352,15,2/24/2019 7:20:08 PM,1001,res-2352_showID-15
2467,4,1/6/2019 9:10:35 AM,1607,res-2467_showID-4
3305,30,3/14/2019 2:11:14 PM,1289,res-3305_showID-30
1421,13,1/2/2019 7:18:35 AM,516,res-1421_showID-13
2235,22,1/28/2019 1:30:01 PM,1909,res-2235_showID-22
2237,14,3/23/2019 8:03:18 AM,1615,res-2237_showID-14
1817,23,1/19/2019 2:14:25 PM,1222,res-1817_showID-23
2778,10,2/6/2019 9:55:49 PM,1099,res-2778_showID-10
2954,14,1/2/2019 5:34:51 PM,438,res-2954_showID-14
379,13,1/27/2019 6:29:50 PM,660,res-379_showID-13
539,13,1/20/2019 12:47:34 AM,966,res-539_showID-13
3348,8,1/2/2019 4:56:16 PM,1743,res-3348_showID-8
826,29,1/1/2019 7:42:33 AM,585,res-826_showID-29
599,25,1/13/2019 3:50:50 PM,1727,res-599_showID-25
301,17,2/21/2019 6:23:40 AM,855,res-301_showID-17
623,30,1/4/2019 3:19:31 PM,1696,res-623_showID-30
786,1,2/26/2019 5:31:00 AM,1312,res-786_showID-1
312,19,3/2/2019 9:17:10 PM,1338,res-312_showID-19
1943,4,3/11/2019 7:23:45 AM,634,res-1943_showID-4
3152,3,1/25/2019 10:43:31 AM,101,res-3152_showID-3
1011,17,1/29/2019 5:16:30 AM,491,res-1011_showID-17
2153,26,3/19/2019 9:01:25 PM,616,res-2153_showID-26
3448,29,3/30/2019 12:53:39 AM,1301,res-3448_showID-29
741,26,1/8/2019 8:07:31 PM,409,res-741_showID-26
1963,1,2/24/2019 12:59:20 AM,634,res-1963_showID-1
3415,17,3/22/2019 6:56:11 AM,1082,res-3415_showID-17
317,12,3/23/2019 1:41:49 AM,1127,res-317_showID-12
2354,21,1/4/2019 4:33:30 PM,102,res-2354_showID-21
869,23,1/12/2019 1:55:57 AM,1399,res-869_showID-23
2092,5,2/15/2019 9:07:26 PM,218,res-2092_showID-5
90,12,3/29/2019 8:37:55 PM,997,res-90_showID-12
981,22,1/7/2019 3:10:40 PM,570,res-981_showID-22
169,21,1/22/2019 6:07:05 AM,438,res-169_showID-21
2086,11,3/16/2019 10:56:07 AM,1977,res-2086_showID-11
2854,4,1/11/2019 5:07:44 PM,1458,res-2854_showID-4
2938,19,2/3/2019 6:39:37 AM,1031,res-2938_showID-19
2473,9,2/21/2019 2:07:32 PM,576,res-2473_showID-9
3311,25,3/2/2019 5:44:38 PM,7,res-3311_showID-25
2025,26,1/1/2019 8:35:11 PM,226,res-2025_showID-26
864,9,2/12/2019 5:46:49 PM,1200,res-864_showID-9
61,4,2/26/2019 11:29:29 AM,1392,res-61_showID-4
596,19,1/13/2019 4:13:52 AM,917,res-596_showID-19
1028,6,2/23/2019 3:35:47 AM,115,res-1028_showID-6
2453,3,1/8/2019 9:15:24 PM,782,res-2453_showID-3
1889,5,3/8/2019 2:35:15 PM,998,res-1889_showID-5
2007,20,2/7/2019 7:59:36 AM,241,res-2007_showID-20
1120,21,3/6/2019 1:19:31 PM,1130,res-1120_showID-21
1074,24,1/11/2019 2:41:43 AM,1648,res-1074_showID-24
179,4,1/31/2019 9:30:26 PM,1820,res-179_showID-4
3376,1,1/17/2019 2:30:11 AM,1473,res-3376_showID-1
2082,30,1/7/2019 12:38:23 AM,1855,res-2082_showID-30
1080,19,1/8/2019 1:26:08 PM,1918,res-1080_showID-19
2220,17,1/15/2019 8:15:49 PM,1485,res-2220_showID-17
26,10,3/21/2019 6:21:34 AM,178,res-26_showID-10
601,28,3/26/2019 10:32:00 AM,871,res-601_showID-28
1500,26,3/23/2019 7:53:26 AM,1099,res-1500_showID-26
1959,15,2/18/2019 5:04:41 AM,1070,res-1959_showID-15
1134,6,2/27/2019 8:55:21 AM,522,res-1134_showID-6
2378,30,1/18/2019 2:42:34 PM,399,res-2378_showID-30
1816,27,3/14/2019 5:38:58 AM,1806,res-1816_showID-27
2272,18,3/19/2019 6:47:34 PM,1136,res-2272_showID-18
2388,11,3/12/2019 6:02:58 PM,1011,res-2388_showID-11
1617,22,2/10/2019 6:38:30 PM,816,res-1617_showID-22
510,30,1/1/2019 12:15:14 PM,847,res-510_showID-30
2944,8,3/1/2019 2:21:17 PM,841,res-2944_showID-8
636,19,2/11/2019 12:07:17 AM,1850,res-636_showID-19
1924,19,3/26/2019 6:34:01 AM,1821,res-1924_showID-19
3441,6,2/16/2019 3:01:28 PM,1727,res-3441_showID-6
3450,15,3/1/2019 5:34:50 PM,1613,res-3450_showID-15
3391,16,2/14/2019 1:55:05 PM,112,res-3391_showID-16
1833,27,3/3/2019 12:39:57 PM,150,res-1833_showID-27
1375,28,3/2/2019 1:47:36 PM,778,res-1375_showID-28
237,22,1/8/2019 7:47:08 AM,1929,res-237_showID-22
2931,24,1/1/2019 4:26:56 AM,881,res-2931_showID-24
3414,15,3/16/2019 8:21:30 AM,906,res-3414_showID-15
1224,14,3/2/2019 5:19:16 AM,934,res-1224_showID-14
2297,4,2/22/2019 10:31:14 AM,819,res-2297_showID-4
2376,29,2/5/2019 8:24:34 AM,1048,res-2376_showID-29
197,16,2/25/2019 3:19:31 PM,1594,res-197_showID-16
914,12,2/10/2019 6:40:09 AM,1964,res-914_showID-12
651,16,2/23/2019 3:47:36 AM,192,res-651_showID-16
158,16,3/2/2019 2:23:40 PM,1461,res-158_showID-16
3306,15,3/15/2019 6:15:02 PM,1486,res-3306_showID-15
3412,21,1/9/2019 6:14:00 PM,593,res-3412_showID-21
3127,12,2/27/2019 8:39:58 AM,770,res-3127_showID-12
1606,17,3/6/2019 4:54:25 PM,392,res-1606_showID-17
3366,1,3/30/2019 5:09:32 AM,568,res-3366_showID-1
463,16,3/18/2019 10:31:26 AM,730,res-463_showID-16
534,28,2/9/2019 7:52:21 PM,1188,res-534_showID-28
1990,20,2/15/2019 1:35:07 PM,1674,res-1990_showID-20
2039,26,2/16/2019 10:51:31 PM,205,res-2039_showID-26
2865,26,1/20/2019 5:56:35 PM,1288,res-2865_showID-26
1771,13,2/4/2019 3:52:06 AM,1568,res-1771_showID-13
3306,12,3/15/2019 6:15:02 PM,1225,res-3306_showID-12
1603,25,1/7/2019 12:58:43 PM,292,res-1603_showID-25
3380,3,1/2/2019 6:00:39 PM,1651,res-3380_showID-3
2842,23,2/20/2019 12:49:58 AM,1245,res-2842_showID-23
293,15,1/11/2019 9:10:26 PM,956,res-293_showID-15
944,9,3/11/2019 10:32:33 PM,1735,res-944_showID-9
2568,24,3/5/2019 7:41:39 AM,1329,res-2568_showID-24
676,19,2/1/2019 5:58:29 PM,773,res-676_showID-19
2684,24,1/24/2019 11:52:03 AM,303,res-2684_showID-24
2576,26,2/26/2019 11:50:57 AM,1690,res-2576_showID-26
2642,26,1/31/2019 2:36:45 PM,1403,res-2642_showID-26
579,23,3/23/2019 9:28:26 PM,848,res-579_showID-23
587,21,1/15/2019 2:44:20 AM,1271,res-587_showID-21
592,25,2/28/2019 2:57:03 PM,1736,res-592_showID-25
1042,16,2/21/2019 10:21:08 PM,1507,res-1042_showID-16
1482,26,1/12/2019 10:17:09 PM,249,res-1482_showID-26
3066,21,1/11/2019 3:27:07 AM,414,res-3066_showID-21
3390,11,2/4/2019 7:40:49 AM,447,res-3390_showID-11
132,21,3/10/2019 9:30:33 AM,1357,res-132_showID-21
3306,7,3/15/2019 6:15:02 PM,818,res-3306_showID-7
3370,29,1/18/2019 1:14:00 AM,1861,res-3370_showID-29
1112,19,2/14/2019 9:56:28 PM,1124,res-1112_showID-19
1727,18,3/2/2019 12:37:29 AM,1364,res-1727_showID-18
2912,8,1/9/2019 9:48:39 AM,1694,res-2912_showID-8
2722,8,3/18/2019 1:43:27 PM,1433,res-2722_showID-8
2605,16,1/30/2019 12:39:04 PM,389,res-2605_showID-16
2350,7,3/11/2019 9:11:53 PM,519,res-2350_showID-7
5,20,3/26/2019 2:32:43 PM,1822,res-5_showID-20
1482,8,1/12/2019 10:17:09 PM,1002,res-1482_showID-8
2443,4,1/28/2019 9:21:26 PM,1287,res-2443_showID-4
2505,3,1/10/2019 8:45:02 PM,396,res-2505_showID-3
2779,24,3/2/2019 4:49:42 AM,1802,res-2779_showID-24
936,27,1/12/2019 12:44:44 PM,1362,res-936_showID-27
617,9,2/11/2019 11:51:47 AM,860,res-617_showID-9
1887,17,3/30/2019 2:12:30 AM,505,res-1887_showID-17
224,4,1/7/2019 4:07:46 AM,1015,res-224_showID-4
1975,6,1/3/2019 2:43:51 PM,1110,res-1975_showID-6
3235,17,1/5/2019 10:00:02 AM,259,res-3235_showID-17
2215,7,1/28/2019 10:06:51 PM,475,res-2215_showID-7
2110,12,3/9/2019 10:01:13 PM,1372,res-2110_showID-12
1407,20,2/15/2019 3:06:45 AM,225,res-1407_showID-20
547,3,1/1/2019 2:56:48 PM,270,res-547_showID-3
2337,19,3/6/2019 4:44:41 AM,691,res-2337_showID-19
253,23,3/8/2019 4:08:39 PM,1542,res-253_showID-23
2252,8,1/3/2019 8:53:33 AM,1615,res-2252_showID-8
1060,8,2/9/2019 3:54:38 PM,1319,res-1060_showID-8
2367,12,2/22/2019 8:43:30 AM,224,res-2367_showID-12
3249,21,2/18/2019 5:04:11 AM,802,res-3249_showID-21
2905,16,2/26/2019 5:28:01 PM,944,res-2905_showID-16
4,20,1/5/2019 11:10:34 AM,333,res-4_showID-20
3057,7,2/28/2019 4:17:42 AM,106,res-3057_showID-7
547,19,1/1/2019 2:56:48 PM,1629,res-547_showID-19
3259,2,2/20/2019 12:31:16 AM,939,res-3259_showID-2
1018,13,3/15/2019 5:29:21 PM,863,res-1018_showID-13
1397,22,3/26/2019 5:48:05 AM,1908,res-1397_showID-22
365,26,3/6/2019 9:02:17 PM,1613,res-365_showID-26
2261,24,1/9/2019 1:27:56 AM,1599,res-2261_showID-24
1575,22,1/31/2019 6:06:41 PM,1916,res-1575_showID-22
1070,17,3/1/2019 3:57:09 AM,969,res-1070_showID-17
2705,12,1/6/2019 1:23:27 AM,372,res-2705_showID-12
2111,26,2/18/2019 6:09:56 PM,1548,res-2111_showID-26
457,2,3/15/2019 8:26:35 AM,1901,res-457_showID-2
1107,27,1/19/2019 12:00:27 PM,358,res-1107_showID-27
431,20,2/3/2019 1:05:10 PM,53,res-431_showID-20
2028,12,1/12/2019 6:27:22 PM,262,res-2028_showID-12
2996,2,3/25/2019 3:22:55 PM,386,res-2996_showID-2
2569,14,3/21/2019 4:46:07 PM,425,res-2569_showID-14
2838,4,1/28/2019 1:57:09 AM,1342,res-2838_showID-4
1452,23,3/15/2019 3:02:11 AM,1294,res-1452_showID-23
1482,11,1/12/2019 10:17:09 PM,727,res-1482_showID-11
447,28,3/16/2019 2:23:04 AM,1231,res-447_showID-28
764,22,1/18/2019 3:26:08 PM,1862,res-764_showID-22
251,1,3/8/2019 12:55:17 AM,456,res-251_showID-1
3120,30,2/13/2019 7:07:23 AM,761,res-3120_showID-30
24,12,1/22/2019 2:31:06 AM,1236,res-24_showID-12
2886,18,2/4/2019 3:34:50 AM,1428,res-2886_showID-18
1797,28,3/4/2019 10:22:03 PM,135,res-1797_showID-28
2847,7,1/9/2019 2:37:03 AM,1996,res-2847_showID-7
330,8,1/22/2019 6:29:35 PM,1202,res-330_showID-8
1386,1,1/21/2019 11:59:04 AM,1539,res-1386_showID-1
1531,26,3/16/2019 2:05:52 PM,714,res-1531_showID-26
2582,12,1/21/2019 7:01:27 AM,1608,res-2582_showID-12
2242,10,3/27/2019 8:49:28 AM,852,res-2242_showID-10
583,30,3/21/2019 10:22:12 PM,854,res-583_showID-30
2350,27,3/11/2019 9:11:53 PM,576,res-2350_showID-27
2740,7,3/22/2019 7:06:50 AM,457,res-2740_showID-7
2832,25,1/1/2019 3:06:19 AM,567,res-2832_showID-25
2318,2,2/6/2019 11:21:27 AM,683,res-2318_showID-2
1491,16,3/22/2019 7:07:59 AM,735,res-1491_showID-16
2758,16,3/1/2019 7:58:18 PM,874,res-2758_showID-16
1402,4,1/3/2019 4:37:06 PM,217,res-1402_showID-4
1912,15,2/4/2019 4:27:11 AM,1172,res-1912_showID-15
1808,25,2/5/2019 7:14:17 AM,15,res-1808_showID-25
2849,14,3/22/2019 2:33:54 AM,1548,res-2849_showID-14
354,18,3/18/2019 4:35:00 PM,16,res-354_showID-18
501,30,2/28/2019 2:36:17 PM,1025,res-501_showID-30
917,12,2/18/2019 2:16:28 AM,1668,res-917_showID-12
2398,2,1/7/2019 4:20:24 PM,1492,res-2398_showID-2
600,17,3/24/2019 10:28:22 AM,1666,res-600_showID-17
2097,23,3/26/2019 6:57:56 AM,1133,res-2097_showID-23
1181,6,3/23/2019 4:28:17 AM,675,res-1181_showID-6
2876,22,2/20/2019 11:09:11 AM,1935,res-2876_showID-22
1961,13,2/22/2019 6:42:07 PM,657,res-1961_showID-13
472,26,1/1/2019 10:03:21 AM,666,res-472_showID-26
2682,20,1/6/2019 7:09:17 AM,1210,res-2682_showID-20
2008,16,2/23/2019 7:23:26 AM,837,res-2008_showID-16
290,18,1/18/2019 3:22:00 AM,50,res-290_showID-18
3383,27,3/4/2019 7:08:52 AM,389,res-3383_showID-27
2650,29,2/5/2019 9:45:20 PM,1401,res-2650_showID-29
2666,14,3/2/2019 2:33:40 AM,1624,res-2666_showID-14
2397,4,1/14/2019 6:38:09 AM,1545,res-2397_showID-4
1096,7,3/29/2019 10:08:12 PM,1142,res-1096_showID-7
1824,20,2/10/2019 1:09:15 AM,494,res-1824_showID-20
1927,20,3/28/2019 4:41:43 AM,763,res-1927_showID-20
3052,29,3/10/2019 7:05:39 PM,1720,res-3052_showID-29
2188,7,3/23/2019 2:15:08 AM,1337,res-2188_showID-7
3362,7,3/16/2019 7:18:39 PM,1012,res-3362_showID-7
3426,4,1/2/2019 8:36:08 AM,1434,res-3426_showID-4
2561,17,3/11/2019 7:48:37 PM,1363,res-2561_showID-17
282,23,2/5/2019 4:27:38 PM,317,res-282_showID-23
396,10,3/4/2019 7:59:49 PM,1907,res-396_showID-10
2562,12,2/17/2019 12:25:39 AM,315,res-2562_showID-12
281,10,1/23/2019 10:51:59 PM,1251,res-281_showID-10
1057,27,3/1/2019 2:19:13 AM,567,res-1057_showID-27
1511,19,1/22/2019 5:14:29 AM,1323,res-1511_showID-19
1122,28,1/18/2019 10:31:28 AM,1562,res-1122_showID-28
3101,18,2/21/2019 9:36:28 PM,1114,res-3101_showID-18
2278,15,2/13/2019 9:45:59 PM,1571,res-2278_showID-15
2109,23,1/28/2019 4:20:20 PM,1276,res-2109_showID-23
1425,9,1/5/2019 2:38:47 AM,769,res-1425_showID-9
712,4,1/5/2019 12:44:40 PM,1468,res-712_showID-4
1744,16,2/14/2019 5:21:12 PM,1276,res-1744_showID-16
2878,11,2/19/2019 8:22:09 PM,570,res-2878_showID-11
1736,23,1/5/2019 5:30:11 PM,1970,res-1736_showID-23
2858,21,1/9/2019 8:33:28 AM,1381,res-2858_showID-21
2365,28,3/12/2019 9:42:29 AM,521,res-2365_showID-28
99,26,2/7/2019 2:00:46 AM,1161,res-99_showID-26
2733,3,2/16/2019 11:52:26 AM,133,res-2733_showID-3
384,5,3/29/2019 6:03:39 AM,1952,res-384_showID-5
817,26,1/5/2019 8:27:59 AM,300,res-817_showID-26
2346,30,2/28/2019 4:39:20 PM,1161,res-2346_showID-30
1848,3,1/16/2019 8:16:47 AM,137,res-1848_showID-3
2001,30,2/22/2019 3:20:33 PM,1221,res-2001_showID-30
3365,15,2/14/2019 8:31:30 AM,1033,res-3365_showID-15
1453,7,1/10/2019 8:31:50 AM,1754,res-1453_showID-7
2309,13,3/10/2019 10:18:35 AM,921,res-2309_showID-13
2939,24,2/25/2019 1:42:19 PM,1202,res-2939_showID-24
197,8,2/25/2019 3:19:31 PM,122,res-197_showID-8
2456,28,1/17/2019 9:17:43 PM,1008,res-2456_showID-28
464,17,2/23/2019 8:25:00 AM,59,res-464_showID-17
2698,30,1/25/2019 9:27:37 AM,1483,res-2698_showID-30
1590,26,1/30/2019 8:09:39 AM,1862,res-1590_showID-26
395,1,2/16/2019 1:21:08 AM,484,res-395_showID-1
2793,11,2/21/2019 9:47:17 PM,1110,res-2793_showID-11
2468,22,2/5/2019 8:45:09 PM,1652,res-2468_showID-22
1769,2,3/28/2019 7:56:52 PM,1493,res-1769_showID-2
316,25,3/2/2019 7:45:03 AM,1403,res-316_showID-25
3052,18,3/10/2019 7:05:39 PM,307,res-3052_showID-18
684,1,2/15/2019 12:25:08 PM,1900,res-684_showID-1
2356,4,1/24/2019 8:36:15 PM,1437,res-2356_showID-4
2760,17,1/15/2019 1:12:55 AM,671,res-2760_showID-17
178,18,1/4/2019 8:58:16 PM,488,res-178_showID-18
1434,27,1/24/2019 5:23:46 AM,1685,res-1434_showID-27
1089,11,3/16/2019 3:07:03 PM,767,res-1089_showID-11
694,5,3/2/2019 1:17:44 AM,726,res-694_showID-5
2424,7,3/18/2019 9:54:26 PM,327,res-2424_showID-7
1384,24,3/2/2019 1:57:35 PM,1941,res-1384_showID-24
1870,9,3/19/2019 12:02:36 AM,1304,res-1870_showID-9
1028,10,2/23/2019 3:35:47 AM,1501,res-1028_showID-10
1071,20,3/9/2019 9:31:51 PM,1288,res-1071_showID-20
1131,20,2/7/2019 10:52:34 PM,1047,res-1131_showID-20
2239,13,3/4/2019 6:02:13 PM,1307,res-2239_showID-13
3018,22,1/30/2019 9:49:35 AM,1709,res-3018_showID-22
2233,25,1/8/2019 7:24:23 AM,633,res-2233_showID-25
140,15,1/10/2019 1:31:22 AM,189,res-140_showID-15
3163,16,2/17/2019 3:44:54 AM,124,res-3163_showID-16
150,7,3/5/2019 5:31:22 AM,1690,res-150_showID-7
2654,22,3/21/2019 8:28:52 AM,681,res-2654_showID-22
377,20,3/27/2019 2:51:01 AM,1606,res-377_showID-20
2059,30,1/17/2019 5:24:24 PM,245,res-2059_showID-30
1730,13,1/8/2019 6:04:20 AM,1209,res-1730_showID-13
3010,6,2/12/2019 11:52:02 AM,1267,res-3010_showID-6
357,27,2/22/2019 7:08:01 PM,1223,res-357_showID-27
2305,17,1/3/2019 1:23:40 PM,216,res-2305_showID-17
3282,8,1/14/2019 1:53:03 AM,421,res-3282_showID-8
3259,11,2/20/2019 12:31:16 AM,1151,res-3259_showID-11
2224,23,1/25/2019 6:00:19 AM,1997,res-2224_showID-23
2018,6,1/13/2019 10:50:07 PM,481,res-2018_showID-6
774,6,2/22/2019 11:38:15 AM,310,res-774_showID-6
108,29,3/19/2019 2:24:44 PM,399,res-108_showID-29
837,25,3/20/2019 1:33:26 PM,416,res-837_showID-25
2842,2,2/20/2019 12:49:58 AM,1434,res-2842_showID-2
2705,4,1/6/2019 1:23:27 AM,1972,res-2705_showID-4
3239,24,2/17/2019 3:46:49 PM,1081,res-3239_showID-24
2639,4,2/23/2019 10:00:17 PM,1986,res-2639_showID-4
768,1,3/17/2019 8:14:57 PM,970,res-768_showID-1
3439,22,3/15/2019 7:08:40 AM,680,res-3439_showID-22
2868,15,2/23/2019 4:58:28 PM,399,res-2868_showID-15
1790,13,1/29/2019 8:08:57 PM,959,res-1790_showID-13
372,23,1/7/2019 7:14:30 PM,488,res-372_showID-23
930,19,2/21/2019 2:55:34 AM,915,res-930_showID-19
461,7,3/4/2019 7:42:00 PM,1984,res-461_showID-7
2808,21,1/17/2019 9:36:55 AM,1500,res-2808_showID-21
104,30,2/21/2019 10:50:52 AM,359,res-104_showID-30
1565,5,3/17/2019 5:01:35 AM,74,res-1565_showID-5
1213,26,2/12/2019 7:16:05 AM,1777,res-1213_showID-26
1622,24,3/3/2019 7:43:28 AM,448,res-1622_showID-24
1197,22,1/2/2019 8:50:18 AM,422,res-1197_showID-22
2104,5,2/8/2019 11:37:01 AM,819,res-2104_showID-5
2906,7,3/15/2019 12:06:46 PM,901,res-2906_showID-7
418,6,3/11/2019 4:31:51 AM,1608,res-418_showID-6
360,25,1/21/2019 10:06:27 PM,233,res-360_showID-25
23,2,3/17/2019 4:28:24 AM,826,res-23_showID-2
1141,30,2/5/2019 7:13:48 AM,1175,res-1141_showID-30
992,22,3/27/2019 1:08:03 AM,440,res-992_showID-22
466,2,3/13/2019 12:37:20 AM,1542,res-466_showID-2
981,1,1/7/2019 3:10:40 PM,245,res-981_showID-1
1880,3,3/26/2019 6:10:05 AM,1889,res-1880_showID-3
2508,10,3/3/2019 5:24:24 AM,807,res-2508_showID-10
2692,11,1/23/2019 2:16:16 PM,259,res-2692_showID-11
525,30,2/13/2019 10:39:11 PM,1050,res-525_showID-30
1320,15,1/13/2019 12:00:49 AM,1971,res-1320_showID-15
809,3,3/6/2019 7:49:57 AM,520,res-809_showID-3
3474,1,1/28/2019 1:39:22 AM,1769,res-3474_showID-1
895,1,2/4/2019 7:36:26 PM,1765,res-895_showID-1
3377,18,1/31/2019 1:09:27 PM,926,res-3377_showID-18
2724,13,3/5/2019 9:29:28 PM,1247,res-2724_showID-13
