SectionId,NumOfTickets,Date
sec_club_29_club,5,10/20/1966 10:33:10 PM
sec_pref_34_pref,4,11/30/1953 3:58:15 PM
sec_side_35_side,5,6/17/2015 7:40:24 PM
sec_club_31_club,6,10/1/1979 9:08:40 AM
sec_side_26_side,7,3/20/1999 10:20:39 AM
sec_side_28_side,9,2/8/1990 3:11:51 PM
sec_end_21_end,5,2/22/1996 8:23:31 AM
sec_corner_24_corner,10,8/7/1987 4:45:29 AM
sec_side_12_side,4,12/21/1983 10:56:50 AM
sec_end_1_end,10,4/7/1988 5:02:45 AM
sec_corner_3_corner,5,11/30/2006 2:03:58 PM
sec_club_29_club,2,4/12/1950 9:24:07 AM
sec_corner_18_corner,5,3/6/1986 7:29:13 AM
sec_side_33_side,10,12/27/1953 10:46:29 PM
sec_club_29_club,7,3/5/1998 8:32:53 AM
sec_side_12_side,9,4/26/1954 8:39:58 AM
sec_club_31_club,8,5/19/1956 11:22:22 AM
sec_cb_cb,1,11/22/2018 6:33:08 AM
sec_end_2_end,6,2/16/2008 6:04:48 AM
sec_corner_5_corner,1,8/3/2005 2:33:17 AM
sec_side_36_side,3,12/6/2012 1:30:40 AM
sec_end_22_end,3,5/5/1974 3:33:07 PM
sec_end_20_end,6,9/18/1989 4:56:32 PM
sec_end_21_end,3,4/20/1985 6:08:22 PM
sec_end_20_end,5,11/29/1997 2:23:17 AM
sec_club_33_club,7,11/28/1974 9:55:49 AM
sec_corner_19_corner,3,1/17/1965 5:53:41 AM
sec_side_11_side,10,6/8/2017 7:18:09 PM
sec_club_29_club,7,4/21/1943 8:16:13 AM
sec_club_31_club,2,2/21/1941 2:12:21 PM
sec_side_35_side,6,11/27/1961 9:29:23 AM
sec_end_40_end,3,11/14/1942 5:56:56 PM
sec_sro_sro,1,8/14/1942 12:55:24 PM
sec_side_27_side,8,11/28/1953 4:00:52 PM
sec_club_29_club,5,3/10/1988 1:36:27 AM
sec_sro_sro,2,4/13/1984 7:07:41 AM
sec_corner_3_corner,8,7/24/2010 2:32:57 PM
sec_side_15_side,3,4/18/2011 2:43:12 AM
sec_corner_18_corner,2,9/12/2003 9:23:39 AM
sec_end_22_end,1,8/4/1942 4:54:09 AM
sec_end_21_end,6,2/15/1964 1:21:36 AM
sec_club_30_club,5,11/9/1983 3:10:15 AM
sec_corner_18_corner,4,3/17/1980 9:35:14 AM
sec_corner_24_corner,10,11/13/1992 3:05:03 AM
sec_cb_cb,10,9/4/2005 2:11:19 PM
sec_end_22_end,5,3/1/1987 5:11:49 PM
sec_side_14_side,10,4/17/1949 4:14:15 AM
sec_club_32_club,8,11/19/1966 7:09:20 PM
sec_corner_18_corner,4,1/11/2005 9:44:40 AM
sec_club_30_club,5,7/21/1974 4:15:07 AM
sec_end_20_end,8,3/15/1955 7:26:54 PM
sec_pref_30_pref,5,8/1/1988 11:31:45 AM
sec_corner_18_corner,7,9/1/1974 9:06:34 AM
sec_side_16_side,5,8/15/2007 7:37:36 PM
sec_sro_sro,6,12/19/2010 10:09:25 PM
sec_side_27_side,4,6/9/1957 3:34:13 PM
sec_end_2_end,7,6/26/2017 2:47:20 AM
sec_side_11_side,3,12/31/1960 11:02:45 AM
sec_corner_25_corner,7,8/13/1970 2:19:46 PM
sec_side_16_side,8,6/27/1943 4:01:49 PM
sec_side_35_side,7,1/30/1999 5:55:08 AM
sec_side_36_side,10,5/25/1990 12:44:41 AM
sec_corner_38_corner,10,6/8/1978 7:18:07 AM
sec_corner_4_corner,5,7/17/2011 8:00:23 PM
sec_corner_25_corner,6,11/29/2006 12:47:07 AM
sec_corner_24_corner,5,8/5/1969 4:46:57 AM
sec_end_40_end,10,2/6/2009 1:01:21 PM
sec_corner_5_corner,3,3/10/1991 4:34:21 AM
sec_corner_24_corner,2,6/28/1992 3:31:54 PM
sec_corner_6_corner,10,8/4/1967 1:34:50 AM
sec_corner_5_corner,10,3/4/1986 3:56:21 AM
sec_pref_32_pref,10,10/24/2009 1:27:13 AM
sec_pref_32_pref,6,9/21/1947 4:06:07 PM
sec_club_32_club,1,4/16/1955 6:52:28 PM
sec_end_21_end,6,7/28/2008 8:42:33 AM
sec_side_8_side,1,12/13/2019 7:23:22 AM
sec_side_35_side,3,7/16/2004 9:35:05 AM
sec_pref_28_pref,3,7/20/1959 1:00:42 PM
sec_side_14_side,8,7/10/2019 1:05:28 PM
sec_club_32_club,2,1/27/1976 10:27:29 AM
sec_side_9_side,9,12/4/2005 11:57:02 AM
sec_side_11_side,10,4/19/1963 11:31:20 AM
sec_clb_aut_clb_aut,9,6/3/1974 2:10:22 AM
sec_side_10_side,10,5/21/2019 10:26:26 PM
sec_club_33_club,3,2/3/2008 10:55:29 AM
sec_side_11_side,5,1/24/1960 12:00:58 PM
sec_side_26_side,6,7/17/1982 3:12:25 AM
sec_end_2_end,7,11/28/2012 1:03:29 AM
sec_side_8_side,5,11/12/1963 6:19:36 AM
sec_end_20_end,5,8/14/1955 8:44:04 AM
sec_clb_aut_clb_aut,4,5/20/1973 10:27:35 PM
sec_side_34_side,2,12/26/1976 4:38:24 AM
sec_side_33_side,1,7/27/1990 3:00:48 PM
sec_corner_37_corner,10,4/27/1965 2:21:00 PM
sec_corner_38_corner,4,1/28/1960 1:41:17 PM
sec_end_1_end,2,11/11/1978 8:40:35 AM
sec_club_33_club,4,3/5/1941 4:06:33 PM
sec_side_28_side,8,11/11/1998 10:30:09 AM
sec_side_8_side,5,9/29/1978 7:08:04 PM
sec_corner_5_corner,3,8/29/1998 2:43:34 AM
sec_side_8_side,4,2/12/1969 10:54:49 PM
sec_clb_aut_clb_aut,3,11/14/1995 2:23:03 AM
sec_side_9_side,7,12/24/1997 9:33:56 PM
sec_end_20_end,7,9/15/2017 7:17:13 PM
sec_pref_34_pref,1,3/12/1944 9:18:07 AM
sec_side_11_side,8,9/8/1982 1:19:33 AM
sec_side_27_side,2,5/2/1987 8:08:20 PM
sec_corner_23_corner,5,10/15/1986 6:20:22 AM
sec_corner_39_corner,2,2/15/1982 1:47:21 AM
sec_side_34_side,5,12/30/1970 3:17:46 PM
sec_side_29_side,10,2/12/1989 10:50:53 PM
sec_clb_aut_clb_aut,8,3/12/1958 10:35:44 AM
sec_corner_24_corner,7,12/10/1940 10:58:04 PM
sec_end_20_end,4,8/16/2018 7:02:35 AM
sec_side_34_side,4,1/22/1997 6:43:09 PM
sec_side_28_side,9,12/11/1988 1:50:00 PM
sec_side_9_side,5,7/11/1969 2:13:17 AM
sec_side_8_side,9,1/23/1944 7:36:00 AM
sec_side_12_side,4,6/20/1997 5:09:31 AM
sec_side_13_side,6,3/15/1945 11:08:16 AM
sec_sro_sro,2,1/13/1970 7:26:59 PM
sec_corner_19_corner,6,4/18/1944 5:30:12 AM
sec_side_13_side,3,7/2/1962 11:04:09 AM
sec_side_33_side,6,10/22/2019 7:50:34 PM
sec_side_27_side,1,4/15/2012 12:29:32 PM
sec_corner_17_corner,2,12/21/1970 1:56:23 PM
sec_corner_3_corner,7,9/1/1967 7:11:34 PM
sec_corner_4_corner,8,8/30/1952 5:53:17 AM
sec_end_21_end,3,3/22/2009 12:19:25 PM
sec_corner_18_corner,8,4/12/1950 11:34:04 AM
sec_end_40_end,2,10/1/2015 7:36:50 PM
sec_corner_4_corner,6,4/28/1984 1:48:51 AM
sec_end_40_end,9,12/30/2013 3:06:25 AM
sec_corner_6_corner,6,5/27/1944 6:47:52 PM
sec_pref_32_pref,8,1/12/1960 6:12:20 PM
sec_end_21_end,3,4/14/1990 8:58:45 AM
sec_side_8_side,1,3/7/1959 12:34:37 PM
sec_pref_30_pref,5,3/17/1973 12:14:53 PM
sec_club_31_club,5,10/16/1951 6:52:57 AM
sec_side_15_side,6,6/13/2019 12:35:20 AM
sec_side_11_side,3,8/3/1975 5:21:17 PM
sec_pref_34_pref,1,7/18/1989 4:32:55 PM
sec_side_14_side,1,4/29/2003 3:35:30 PM
sec_corner_24_corner,4,12/26/1960 4:03:31 AM
sec_corner_24_corner,6,3/22/2003 1:30:19 PM
sec_side_36_side,1,8/26/1969 9:19:37 PM
sec_corner_18_corner,4,1/22/1960 5:24:51 AM
sec_end_22_end,8,9/2/1990 4:48:57 AM
sec_side_33_side,3,2/19/1993 10:23:16 PM
sec_side_33_side,9,7/12/1984 12:53:44 AM
sec_end_1_end,6,10/16/1969 3:10:27 PM
sec_side_28_side,8,4/30/1941 12:35:12 PM
sec_side_11_side,10,10/28/2003 2:25:00 PM
sec_pref_32_pref,5,8/25/1995 2:45:02 AM
sec_club_31_club,6,2/7/1965 10:08:14 AM
sec_side_33_side,4,8/4/1967 9:37:27 AM
sec_end_1_end,6,2/14/2012 6:41:35 AM
sec_side_28_side,3,3/2/1972 2:25:07 PM
sec_end_2_end,8,7/4/1954 6:36:56 PM
sec_corner_6_corner,8,7/19/1960 4:10:27 PM
sec_end_22_end,8,9/29/1947 9:16:52 AM
sec_sro_sro,1,3/21/1977 8:30:09 AM
sec_corner_25_corner,6,3/1/1946 5:53:51 AM
sec_corner_39_corner,2,4/24/1961 12:29:50 AM
sec_side_14_side,10,8/6/1959 2:01:07 AM
sec_pref_34_pref,8,12/13/2009 7:32:19 PM
sec_corner_39_corner,2,2/14/1990 10:49:25 PM
sec_end_20_end,9,10/4/1978 4:15:41 AM
sec_side_26_side,7,2/28/1945 1:34:57 AM
sec_side_27_side,10,11/4/1976 9:22:53 AM
sec_side_10_side,6,12/7/2000 2:56:05 AM
sec_side_16_side,2,4/29/1945 8:19:48 PM
sec_corner_23_corner,2,9/14/1990 3:39:29 PM
sec_corner_19_corner,2,5/22/2009 2:57:49 PM
sec_pref_34_pref,3,10/5/2006 6:05:21 PM
sec_end_40_end,5,7/29/1951 2:46:36 PM
sec_side_8_side,9,8/13/2019 9:50:25 PM
sec_side_7_side,2,9/20/1998 5:22:40 AM
sec_corner_23_corner,9,8/15/2017 6:58:32 AM
sec_cb_cb,8,12/24/1990 9:43:30 AM
sec_side_10_side,8,7/24/1980 1:29:55 AM
sec_end_21_end,9,7/9/1997 2:06:24 AM
sec_pref_32_pref,5,3/10/1959 12:55:12 AM
sec_side_10_side,7,3/25/1942 2:48:42 PM
sec_end_40_end,2,5/22/1945 7:21:51 AM
sec_side_13_side,2,7/24/2006 6:36:34 AM
sec_corner_17_corner,5,12/27/1954 2:27:45 PM
sec_side_15_side,6,12/8/1994 1:52:44 AM
sec_corner_4_corner,5,7/12/1994 2:39:12 PM
sec_cb_cb,1,3/10/1971 5:53:41 AM
sec_side_14_side,10,7/8/1956 2:39:52 PM
sec_sro_sro,7,3/3/1950 6:50:21 PM
sec_pref_28_pref,4,3/27/2013 7:24:47 PM
sec_side_28_side,4,10/18/1961 10:42:51 PM
sec_club_32_club,3,2/26/1991 7:36:04 PM
sec_corner_4_corner,1,6/2/2011 4:06:24 AM
sec_pref_31_pref,2,5/27/1974 3:58:35 PM
sec_clb_aut_clb_aut,4,3/25/1994 7:04:52 AM
sec_pref_31_pref,9,10/23/1951 5:39:47 AM
sec_club_32_club,2,5/11/1966 4:49:02 PM
sec_side_26_side,4,7/14/2005 8:03:06 PM
sec_side_12_side,9,2/22/1972 6:43:35 AM
sec_side_11_side,7,2/6/1998 5:09:27 PM
sec_corner_17_corner,6,3/2/1991 1:53:10 AM
sec_end_2_end,1,10/26/2012 6:23:17 PM
sec_side_26_side,5,2/10/2006 9:37:31 AM
sec_side_12_side,7,2/26/1949 7:58:44 PM
sec_side_14_side,1,3/2/1946 4:27:43 PM
sec_club_31_club,10,4/25/1986 5:42:26 AM
sec_side_26_side,1,5/18/1982 8:19:55 PM
sec_pref_32_pref,2,5/25/1984 6:51:18 AM
sec_side_28_side,10,5/30/2009 4:24:37 AM
sec_side_14_side,1,10/25/1958 8:17:44 PM
sec_side_27_side,6,5/9/1977 7:19:53 PM
sec_corner_38_corner,5,11/7/1957 12:56:07 AM
sec_pref_31_pref,6,10/26/1949 2:36:00 AM
sec_corner_4_corner,1,6/5/2008 12:13:19 PM
sec_sro_sro,4,11/9/2004 10:45:45 PM
sec_corner_23_corner,1,6/14/1943 2:54:17 AM
sec_club_30_club,6,4/26/2000 4:28:37 PM
sec_pref_31_pref,10,10/7/1995 2:23:28 AM
sec_side_34_side,2,7/7/1974 8:16:59 AM
sec_corner_18_corner,8,7/1/1996 8:00:29 PM
sec_side_34_side,5,6/9/1952 5:07:46 AM
sec_end_2_end,5,6/12/1994 3:01:39 PM
sec_side_8_side,4,8/23/1958 5:55:50 PM
sec_end_21_end,3,9/25/1970 5:55:22 AM
sec_corner_23_corner,4,1/7/2017 12:17:48 AM
sec_side_12_side,6,1/18/1964 6:31:49 PM
sec_pref_34_pref,1,9/30/1965 9:43:00 AM
sec_corner_39_corner,5,3/14/1947 5:03:30 AM
sec_side_29_side,10,4/30/1955 12:12:08 AM
sec_club_30_club,9,11/25/1948 10:00:33 AM
sec_club_29_club,2,3/5/1991 9:16:37 AM
sec_side_29_side,10,12/2/2007 12:32:43 PM
sec_pref_28_pref,2,10/29/2009 2:18:45 AM
sec_side_33_side,7,11/5/1957 6:41:46 AM
sec_side_15_side,4,12/15/1970 10:54:39 PM
sec_side_11_side,3,12/5/1945 1:21:35 PM
sec_end_21_end,1,7/22/1947 7:12:36 AM
sec_side_7_side,4,11/26/1970 3:20:11 PM
sec_end_20_end,6,3/14/1953 12:33:15 PM
sec_club_30_club,9,4/12/1949 9:07:02 PM
sec_side_14_side,8,12/12/1988 9:19:06 AM
sec_corner_6_corner,10,7/16/1975 10:48:14 PM
sec_pref_30_pref,10,8/4/2005 11:59:13 AM
sec_corner_17_corner,2,3/10/1965 1:33:25 PM
sec_corner_5_corner,1,7/14/1952 3:33:27 PM
sec_pref_34_pref,6,4/22/1979 10:00:03 AM
sec_side_34_side,3,8/27/2009 5:41:37 AM
sec_corner_25_corner,7,12/4/1973 6:41:48 AM
sec_end_20_end,5,2/7/2006 7:54:14 AM
sec_side_12_side,7,8/24/2016 5:54:48 AM
sec_corner_39_corner,2,8/15/1987 3:31:42 AM
sec_corner_38_corner,9,9/10/1958 2:37:42 AM
sec_side_16_side,6,7/5/1981 6:34:46 PM
sec_pref_32_pref,5,8/2/1947 2:34:24 PM
sec_side_27_side,2,5/19/1989 9:34:05 AM
sec_side_10_side,2,1/6/1977 12:56:04 AM
sec_corner_19_corner,6,12/23/1962 10:10:27 PM
sec_side_27_side,10,6/3/2015 8:13:42 AM
sec_side_10_side,9,8/9/1948 4:34:03 PM
sec_sro_sro,4,5/2/2010 9:12:51 PM
sec_cb_cb,8,10/7/1942 9:55:05 PM
sec_side_13_side,7,1/10/1984 6:15:59 PM
sec_end_22_end,2,9/8/1944 10:47:13 AM
sec_side_7_side,6,2/3/1951 8:33:15 AM
sec_side_12_side,6,2/23/1994 12:36:10 AM
sec_corner_39_corner,3,1/11/2006 5:33:25 AM
sec_corner_6_corner,2,7/20/1996 7:20:31 PM
sec_side_36_side,4,6/10/1995 9:46:44 PM
sec_side_27_side,7,6/16/1975 8:19:03 AM
sec_side_14_side,6,7/24/2010 7:46:36 PM
sec_cb_cb,5,3/7/1987 2:11:52 AM
sec_club_32_club,5,6/28/1964 12:50:15 PM
sec_side_33_side,8,6/1/1946 8:51:55 AM
sec_side_28_side,9,7/18/1967 4:10:05 PM
sec_club_33_club,8,8/18/1965 10:55:46 PM
sec_club_32_club,8,12/16/1976 10:59:26 PM
sec_corner_23_corner,2,9/10/1953 8:11:44 AM
sec_side_9_side,8,10/6/1956 2:59:36 AM
sec_side_28_side,9,10/24/1943 1:57:00 AM
sec_side_28_side,8,4/20/1966 3:38:28 AM
sec_club_29_club,2,5/25/1946 1:42:52 PM
sec_side_27_side,4,11/12/1962 10:13:19 AM
sec_corner_37_corner,8,6/7/1974 8:29:37 AM
sec_side_15_side,9,1/7/2016 6:11:08 AM
sec_corner_5_corner,6,8/25/1987 6:25:22 PM
sec_side_35_side,10,9/16/1976 10:37:46 PM
sec_corner_25_corner,10,1/4/1997 7:24:19 PM
sec_pref_28_pref,3,11/11/1941 4:37:14 AM
sec_corner_19_corner,2,5/7/1951 5:29:07 PM
sec_corner_6_corner,9,5/27/1996 4:24:48 AM
sec_pref_34_pref,8,6/12/1940 8:14:58 AM
sec_corner_37_corner,9,3/24/2015 6:06:09 PM
sec_club_30_club,8,4/21/1944 2:03:11 AM
sec_side_11_side,6,5/28/2008 8:49:01 PM
sec_side_29_side,1,8/13/1945 7:54:58 AM
sec_corner_3_corner,5,1/31/1991 2:05:42 AM
sec_pref_30_pref,3,5/21/2012 12:37:37 AM
sec_pref_32_pref,2,2/16/1991 3:47:45 AM
sec_club_31_club,5,12/26/2017 1:14:59 PM
sec_sro_sro,2,12/21/1990 3:46:16 PM
sec_end_2_end,10,2/18/2018 12:37:08 AM
sec_side_16_side,10,4/28/1945 9:31:54 PM
sec_side_35_side,3,8/14/1945 12:16:11 PM
sec_side_34_side,4,9/28/1987 8:49:17 AM
sec_side_9_side,10,4/22/1991 2:41:12 AM
sec_club_33_club,10,6/25/1943 3:33:15 PM
sec_side_11_side,9,4/30/1956 4:47:53 PM
sec_corner_38_corner,3,10/29/2016 1:33:35 PM
sec_corner_18_corner,4,10/10/1966 3:23:14 PM
sec_corner_19_corner,7,10/17/2010 6:00:38 PM
sec_side_14_side,10,8/13/1997 11:39:15 AM
sec_side_11_side,2,7/15/1969 12:03:00 PM
sec_pref_28_pref,6,1/11/1979 12:41:09 AM
sec_corner_18_corner,6,1/8/2000 2:12:20 AM
sec_club_31_club,4,12/22/2010 7:17:28 AM
sec_pref_31_pref,4,8/31/1970 12:37:50 AM
sec_side_26_side,5,12/23/1945 9:27:23 AM
sec_corner_5_corner,10,6/9/2013 10:57:02 AM
sec_corner_5_corner,9,4/7/2016 10:13:11 PM
sec_side_15_side,6,6/23/1984 12:46:12 AM
sec_corner_24_corner,7,11/3/2013 10:06:11 PM
sec_side_34_side,10,6/15/1950 9:34:37 PM
sec_corner_6_corner,3,11/28/2002 3:46:50 AM
sec_pref_31_pref,6,4/4/1944 7:01:03 PM
sec_corner_3_corner,7,6/12/1958 2:42:18 PM
sec_corner_5_corner,10,10/16/1979 8:12:58 PM
sec_side_28_side,1,1/18/1940 1:48:25 PM
sec_corner_39_corner,8,3/16/2012 7:56:46 AM
sec_pref_32_pref,9,10/13/2003 1:08:22 AM
sec_end_1_end,5,11/19/1958 7:56:16 AM
sec_corner_37_corner,2,2/24/2002 6:06:37 PM
sec_side_13_side,8,2/12/2000 10:36:05 AM
sec_pref_28_pref,2,6/5/1970 11:29:49 AM
sec_side_35_side,10,3/10/1940 12:54:26 PM
sec_side_15_side,1,1/3/1963 5:55:25 PM
sec_club_33_club,6,9/10/1969 7:32:13 PM
sec_side_36_side,5,7/27/1973 8:01:00 PM
sec_side_33_side,1,2/8/1973 3:45:03 AM
sec_corner_18_corner,9,2/21/1963 8:34:23 PM
sec_side_15_side,8,12/28/1998 9:08:39 PM
sec_side_26_side,6,7/30/2003 10:07:07 AM
sec_end_1_end,5,2/22/1943 7:02:18 PM
sec_club_29_club,3,4/26/2009 8:28:22 AM
sec_side_11_side,5,3/3/1973 6:50:57 PM
sec_side_33_side,10,2/6/1976 4:06:07 PM
sec_side_36_side,9,3/13/1995 6:26:09 PM
sec_pref_30_pref,3,6/8/1943 9:40:29 AM
sec_corner_6_corner,2,5/27/1970 10:52:04 AM
sec_side_35_side,4,7/5/1981 8:59:06 AM
sec_pref_31_pref,10,8/15/1975 9:27:23 PM
sec_end_1_end,6,6/27/1941 12:17:19 PM
sec_side_11_side,1,4/6/1942 12:00:04 AM
sec_corner_19_corner,5,4/30/1950 5:49:28 AM
sec_end_21_end,1,10/16/1986 8:42:39 AM
sec_club_29_club,10,2/21/1998 4:17:29 AM
sec_end_22_end,7,1/7/1956 5:06:26 PM
sec_club_29_club,4,12/5/1944 5:37:38 PM
sec_club_33_club,1,9/23/1946 7:10:52 PM
sec_corner_23_corner,6,11/5/1963 5:04:12 PM
sec_club_30_club,2,2/25/1993 3:20:46 PM
sec_side_15_side,1,12/18/2015 3:37:29 AM
sec_cb_cb,2,2/3/1957 6:11:26 AM
sec_side_34_side,2,4/13/1983 5:03:51 PM
sec_side_16_side,3,10/20/1985 6:00:51 PM
sec_end_40_end,3,3/23/1994 5:04:40 PM
sec_clb_aut_clb_aut,3,12/23/1944 10:16:18 AM
sec_end_40_end,3,8/24/2001 5:01:28 PM
sec_pref_31_pref,9,4/3/1981 3:57:00 PM
sec_side_36_side,1,10/7/2019 7:17:47 AM
sec_side_28_side,1,3/7/2001 4:46:26 PM
sec_side_15_side,8,8/14/2018 6:20:28 PM
sec_corner_23_corner,4,5/9/1990 5:08:23 AM
sec_sro_sro,6,1/10/1968 1:31:29 PM
sec_corner_19_corner,10,8/20/1994 9:19:32 PM
sec_clb_aut_clb_aut,6,9/22/2001 3:43:15 PM
sec_corner_37_corner,5,5/12/1982 9:37:38 PM
sec_corner_6_corner,9,1/14/1973 3:19:18 AM
sec_side_26_side,3,2/25/1949 8:01:37 AM
sec_corner_24_corner,10,12/8/1984 4:24:18 AM
sec_side_26_side,3,1/23/2017 1:00:03 AM
sec_side_28_side,6,7/12/2003 5:09:44 AM
sec_corner_23_corner,10,3/29/1957 9:21:03 AM
sec_end_22_end,1,12/2/1966 3:48:18 AM
sec_side_26_side,1,11/7/1969 4:15:38 PM
sec_side_26_side,1,10/31/1953 2:36:30 PM
sec_club_33_club,5,12/8/2016 3:52:34 PM
sec_end_1_end,1,4/6/1946 12:10:09 PM
sec_end_22_end,5,11/8/1991 4:27:47 PM
sec_corner_25_corner,8,6/9/1941 6:35:49 PM
sec_side_28_side,4,10/24/1975 4:01:19 PM
sec_corner_6_corner,1,5/25/2001 4:23:42 AM
sec_club_32_club,10,4/2/1946 9:50:51 AM
sec_corner_39_corner,9,4/10/2014 5:25:34 AM
sec_side_9_side,4,2/25/1949 4:08:46 AM
sec_corner_3_corner,2,11/22/2005 11:17:37 AM
sec_club_29_club,7,9/14/1943 8:21:13 PM
sec_corner_17_corner,7,1/17/1990 12:28:35 PM
sec_side_8_side,6,3/23/1942 10:01:15 PM
sec_corner_3_corner,5,3/28/1940 9:12:58 PM
sec_pref_30_pref,8,9/7/2001 10:22:57 AM
sec_club_33_club,7,4/4/2016 11:37:17 AM
sec_corner_39_corner,5,11/23/1989 4:51:15 AM
sec_corner_4_corner,9,11/7/1957 1:13:32 PM
sec_corner_23_corner,10,9/27/2007 9:44:58 PM
sec_cb_cb,9,7/7/2001 6:51:19 AM
sec_side_36_side,6,2/25/1969 12:14:50 AM
sec_pref_34_pref,10,4/3/1991 2:09:20 PM
sec_side_36_side,2,1/3/1977 6:43:45 PM
sec_side_36_side,4,5/26/1985 4:35:07 AM
sec_pref_31_pref,6,10/2/1965 12:12:50 AM
sec_clb_aut_clb_aut,5,4/3/2014 5:11:40 AM
sec_corner_37_corner,5,1/27/1978 2:40:40 PM
sec_corner_6_corner,1,12/10/2016 7:11:45 PM
sec_end_2_end,5,4/2/1950 8:54:49 AM
sec_side_27_side,10,3/24/1994 1:36:17 PM
sec_side_33_side,1,10/23/2010 9:42:10 AM
sec_end_22_end,5,5/16/1959 2:30:03 AM
sec_end_40_end,7,1/5/1957 9:38:32 AM
sec_corner_39_corner,8,1/31/1964 8:53:39 PM
sec_corner_4_corner,2,7/8/1993 8:36:36 AM
sec_corner_23_corner,1,11/10/2018 6:10:05 AM
sec_end_20_end,7,12/23/2004 7:46:02 PM
sec_end_21_end,2,1/27/2013 6:10:13 PM
sec_club_30_club,8,1/4/1959 10:43:58 PM
sec_corner_25_corner,6,1/18/2008 9:26:57 PM
sec_side_16_side,4,12/3/1959 10:34:35 PM
sec_club_29_club,6,11/23/1961 5:33:39 AM
sec_side_14_side,3,5/28/2002 3:22:37 AM
sec_side_26_side,4,9/13/1947 5:40:58 PM
sec_corner_5_corner,7,5/10/1955 5:10:27 PM
sec_corner_3_corner,4,2/13/2009 4:48:13 AM
sec_pref_31_pref,5,6/26/1984 7:05:44 PM
sec_corner_25_corner,4,4/28/1970 2:18:36 AM
sec_side_27_side,8,2/5/1953 2:56:26 AM
sec_pref_32_pref,1,11/14/1973 3:47:54 PM
sec_corner_37_corner,6,12/17/1994 12:33:56 AM
sec_end_40_end,8,4/18/1981 12:51:35 PM
sec_corner_6_corner,5,4/2/2017 8:58:27 PM
sec_side_35_side,2,11/20/1966 7:02:16 PM
sec_corner_24_corner,1,10/22/1959 9:42:10 AM
sec_clb_aut_clb_aut,5,7/16/1997 7:45:55 PM
sec_club_29_club,7,9/10/2008 12:20:56 PM
sec_side_11_side,10,3/19/1941 12:24:30 AM
sec_side_15_side,6,5/16/1971 12:35:15 AM
sec_side_29_side,9,9/11/2004 10:14:22 PM
sec_club_32_club,10,9/3/1955 1:13:36 AM
sec_corner_37_corner,5,11/1/2002 4:13:19 AM
sec_end_1_end,4,12/19/1989 4:24:27 PM
sec_pref_32_pref,1,12/31/1995 8:56:54 PM
sec_club_29_club,9,9/18/1954 4:33:23 PM
sec_club_32_club,10,7/8/1973 3:18:52 PM
sec_corner_18_corner,10,6/6/1997 6:37:11 PM
sec_pref_30_pref,4,7/29/1950 3:15:14 PM
sec_end_20_end,3,3/23/1981 10:45:25 PM
sec_end_21_end,7,12/29/1980 8:35:11 AM
sec_club_31_club,7,11/30/1950 6:29:21 PM
sec_corner_37_corner,4,11/10/1960 4:25:02 AM
sec_pref_28_pref,5,12/9/1953 7:57:13 PM
sec_side_12_side,1,9/19/1944 9:19:02 PM
sec_corner_39_corner,6,12/13/1987 9:09:48 AM
sec_pref_32_pref,10,9/19/1977 2:03:51 AM
sec_side_16_side,10,7/22/1978 10:57:05 AM
sec_corner_23_corner,8,1/12/1993 4:15:21 AM
sec_side_35_side,9,1/9/2006 5:20:47 AM
sec_club_29_club,7,10/8/1965 3:29:39 AM
sec_side_29_side,6,5/17/1940 5:17:56 AM
sec_side_11_side,3,8/5/1940 3:15:59 AM
sec_end_20_end,6,11/24/1972 4:30:06 PM
sec_side_8_side,2,12/1/1989 9:06:50 PM
sec_side_16_side,1,12/25/1987 8:47:04 AM
sec_pref_28_pref,8,6/12/1996 2:09:47 AM
sec_pref_28_pref,10,2/29/1984 7:26:13 PM
sec_side_26_side,9,9/14/1946 10:08:35 PM
sec_side_16_side,5,11/7/1996 5:07:41 AM
sec_cb_cb,3,3/27/2016 9:36:02 PM
sec_sro_sro,4,5/6/1960 8:38:29 PM
sec_side_27_side,10,6/21/1949 4:37:28 AM
sec_side_15_side,10,4/16/1942 6:18:52 PM
sec_end_2_end,10,7/28/1966 8:45:46 PM
sec_pref_34_pref,10,12/13/1972 3:23:01 AM
sec_pref_30_pref,2,4/1/2010 9:05:20 AM
sec_corner_24_corner,5,10/1/1980 2:14:04 PM
sec_end_1_end,5,9/9/2015 10:08:19 PM
sec_side_9_side,7,3/16/1974 11:01:43 AM
sec_corner_25_corner,9,7/19/2003 8:04:10 PM
sec_club_30_club,4,9/1/1992 8:11:07 AM
sec_side_34_side,3,10/9/2015 6:09:10 AM
sec_side_10_side,9,3/16/1972 1:23:58 AM
sec_pref_34_pref,9,2/16/1958 6:12:45 PM
sec_corner_19_corner,9,5/24/1971 7:34:00 PM
sec_corner_17_corner,5,10/18/2003 6:03:32 PM
sec_cb_cb,1,3/17/1996 8:09:00 AM
sec_corner_24_corner,9,10/13/1969 12:16:15 AM
sec_side_10_side,6,2/3/1962 8:18:32 AM
sec_corner_24_corner,6,10/6/1987 4:59:54 AM
sec_corner_24_corner,3,4/5/1980 1:41:10 PM
sec_clb_aut_clb_aut,9,8/31/1950 6:36:12 AM
sec_corner_17_corner,7,6/5/1941 3:26:00 PM
sec_end_1_end,10,11/26/1974 8:32:20 AM
